,Mkt-RF_prev,RF_prev,SMB_prev_month,HML_prev_month,SMB_prev_year,HML_prev_year,12m_nom_gdp_forecast,12m_ip_growth_forecast,12m_cpi_forecast,12m_real_gdp_forecast_calculated,12m_real_ip_growth_calculated,12m_unemployment_rate,year_of_deficit_pct_gdp,shiller_cape,seasoned_corp_bond_yield_prev_month,ttm_pe_previous_month,sp500_return_prev_month,sp500_return_prev_yr,TS_Slope_Change_prev,TS_Level_Change_prev,Business_Confidence_chg_prev,IP_chg_prev,Spread_chg_prev,Div_yield_chg_prev,12m_nom_gdp_forecast_changerate,12m_ip_growth_forecast_changerate,12m_cpi_forecast_changerate,12m_unemployment_rate_changerate
11,0.7958789048159389,0.9997255181733856,0.19741102697332777,0.6169930693004434,0.5110847628357997,0.6023283341110403,0.5103475002693255,0.20598725601616655,0.6274400055616265,0.09061570651459304,0.5007171923340089,0.05637593320614252,0.38105445061863946,0.10084436770600302,1.0518437301802124,0.061378573230570534,0.5099536250314102,0.5049025347845173,0.6390677242231636,0.3883376122293352,0.7121769054641945,0.16551643428219506,0.2318231496429446,0.8063193109541699,0.626684580686459,0.3831125548555589,0.026597396081126264,0.8553796988283145
12,1.0518636042737457,1.6978300863848745,0.03707509229993844,0.6357084454757269,0.6577959148962575,0.8301281772909215,0.8788626662434232,0.2579791987156263,1.1393624111117682,0.09605505986279601,0.7827384934567698,0.07723379822742366,0.7443909529459648,0.25571827515158146,0.9329150609672563,0.17668216953289956,0.5435528261281704,0.6742299646497355,0.8913907959199537,0.6083441206460544,0.8463011356081712,0.3408986361999212,0.059121415341443447,0.8838735295716985,0.9772476956851328,0.5589669149619387,0.36118857268539184,0.8084783037522467
13,0.947795725713652,1.1022684608697568,0.2564801609145898,0.5756166228562969,0.03930978554457861,0.4788093905994132,0.3177972555532323,0.34412151487435505,0.6330336976412536,0.20487658108926515,0.6069832651536243,0.20093108708386226,0.6438546807328979,0.14022608149432983,0.8739134522437632,0.07273800908018781,0.6145355938119249,0.5114655291003333,0.6883778764749792,0.4280292167932516,0.48738844422680644,0.379710149146582,0.05460942124920283,0.7576427966745715,0.6605160614513719,0.10816525455535263,0.22716697611632752,0.6057336170830616
14,0.4574498665138889,0.44835680250611326,0.1496389596332818,0.3134591647359919,0.14178957639355397,0.27621444901635395,0.005022344060636736,0.1552073063292538,0.14368424782005518,0.14882000574502907,0.2107808458688913,0.07815162338916307,0.1940729086683291,0.06667080726545076,0.39008644510749463,0.046943743091873796,0.3643932490427699,0.19573900334289715,0.2506341075857938,0.1755305130847247,0.24254584487838077,0.14539033838674423,0.04413454660057619,0.3042001743640307,0.15659492453853238,0.06975264435979628,0.09538028178902998,0.33860321754179595
15,0.3014664332096639,0.2514213921427607,0.10403261033610778,0.1860490084481341,0.045653004739331114,0.16438017053342258,0.023280126027503005,0.08386211729121579,0.08052554689393099,0.12377791416051108,0.1266970274166319,0.0325590969779335,0.10784707082344715,0.07569226042200124,0.22481771928874422,0.011646081651628004,0.24828884669049667,0.12727121119969487,0.13386548439788254,0.12130626752352672,0.15723906098705007,0.071129665729827,0.02664975174639324,0.16927970799322026,0.06847718291945694,0.07497132101089168,0.08421397053059819,0.19685411368904127
16,0.2945164443275744,0.2014682705902796,0.08627428599265176,0.22898054132665663,0.016013795064699736,0.12649430786532984,0.009979336870959126,0.08131693090131548,0.12152653933297146,0.11969456693031251,0.16414924785037155,0.0575003002796507,0.1243893350315814,0.0843460570021752,0.1766328122849233,0.05455512344355766,0.24360811036072022,0.046926558309619115,0.1124593485735363,0.1439093389865854,0.147879653206611,0.06202686052936442,0.017394878964875942,0.09304161370749472,0.04146706672391845,0.05288648406568771,0.09040990598850411,0.1669599532624277
17,0.2748437191615185,0.19584146618647316,0.10912241697933284,0.23993835659947005,0.012823963178462109,0.13447621728789416,0.017842167518338656,0.07847309330412157,0.13001303599710617,0.1169066277199391,0.1653570479689797,0.06463278263502564,0.15729982163102543,0.08272220492577206,0.1745288152467999,0.05873409775925592,0.22068810530108074,0.043124260781706246,0.09069939103164942,0.14175263380051395,0.1514961956378005,0.056611673739617945,0.04925504296847444,0.11276760606318871,0.038025821414017995,0.04460106543746334,0.08598415679742853,0.16847348547866298
18,0.4374164814126138,0.35101137969008234,0.2022481527794774,0.41798470752381395,0.12652926484286708,0.15450911978653803,0.044616119044861804,0.09896349048720023,0.1950182755465317,0.14858607673223373,0.2344935407209892,0.002780147519369975,0.1672097591647761,0.0352152888579748,0.35205892678790407,0.08265484003558765,0.34230849797417684,0.11278719125876797,0.19660605552700455,0.2083435475151136,0.2994125647512093,0.09069188162418138,0.1088250783078182,0.25245290666630055,0.029828423216659263,0.09749952718396829,0.12550631926490008,0.26698887912155056
19,0.29805011708199197,0.2031036382422294,0.1454031235545371,0.24766361406099602,0.12289807565968697,0.1306370512667379,0.007825052125205857,0.08093358809261185,0.07761753434149143,0.09822673807192131,0.13149366369995705,0.023001482725530556,0.06534597083085639,0.006211454966987561,0.23961203477622825,0.02914453645284181,0.24470352506347484,0.08346850679867897,0.10188392754630037,0.13966831524043383,0.11878599358135858,0.07020604056444628,0.08398103640083328,0.17357167936408252,0.043117474794211845,0.01921050087106905,0.05829242546374802,0.20910675649170699
20,1.2185670026672017,0.7105479261999191,0.7351192423410107,0.7404099316156071,0.6849877771573506,0.027221510210583322,0.17190614198916943,0.28274158455334725,0.43310586273100515,0.21766771198252907,0.5426309673547933,0.1359400962737737,0.6058533310230957,0.5581059128281979,1.5212186865706399,0.44206526720150063,0.8211285056975195,0.6137392887889744,0.7905638320170523,0.5604353294995967,0.8516762642514283,0.1272391129219253,0.46657371930441843,1.0152865128840414,0.07254646467998353,0.1887895074195866,0.30333901216018117,0.3240001855433435
21,1.210175567184509,0.6453850483218709,0.6914719963511047,0.8249421530411829,0.7995467522953177,0.02583809892113136,0.050588200659176144,0.1367734636978641,0.3352112825267812,0.2988605184522757,0.4191786839705649,0.017707744707952718,0.32842294409586603,0.321842488222582,1.4519104866383779,0.41626162086600765,0.8773973718726721,0.4161638913241818,0.7252770108096797,0.5028679581252608,0.5781091158961649,0.18045055127355789,0.32770589160201113,0.8196848530614651,0.27668513696100316,0.2539046154831908,0.3018968874984956,0.41443635145927454
22,0.847087344771048,0.5353949442939969,0.49852193978191833,0.634577397438689,0.8011940919202848,0.29939947530536215,0.063551189306795,0.024468400282532256,0.3256731720001996,0.26456273671379243,0.28131268825214817,0.12193188700443147,0.31378660696857574,0.1655795487157022,0.7489360287240893,0.2542841006499747,0.6619931605058325,0.48296547628609,0.4520173267229506,0.39570419021750824,0.3828564131255605,0.16934780802644903,0.2501162540599496,0.5882611375838952,0.32312291809546306,0.17123094739729253,0.1537756396314376,0.38811932821725503
23,1.3036217699216839,0.7506758136193056,0.6848343940631083,1.0712337640855083,1.2440417275836329,0.41340952952319365,0.38436618460060334,0.1908619229375786,0.8157432952015771,0.31605312014435544,0.4314035247641735,0.468560746201722,1.040238782097223,0.17210286990006668,1.254905493317389,0.7377199606842276,0.9387727782831408,0.90188559759707,0.8873688029789573,0.6367480216971475,0.625568860367369,0.312054220111831,0.42192379863695634,1.3422156370097666,0.610303924774353,0.2439533761209938,0.11893217076141506,0.5289301789376553
24,1.2698442834038859,0.8028595532679252,0.699563165868971,0.9878503643285573,1.2636748777567517,0.4217333762221937,0.38373042856889117,0.04215702384847934,0.7858917824084862,0.2833467198611246,0.5823032411733753,0.5126783663814747,1.0756555895090938,0.07190999421903325,1.0082301192765877,0.5290083160299865,0.9286331370813874,0.9247362313334513,0.9055097517183055,0.5613056585011047,0.5947070654725952,0.11942848404637897,0.4178926763326312,1.35734533253886,0.6598315153367916,0.24414132152560492,0.16954224347338753,0.5025134615203718
25,1.0295961536614466,0.769609891613515,0.6056547427156759,0.7830916928564325,1.162387959573838,0.3535832146388756,0.2971483044180438,0.11242175357413976,0.6628801504196877,0.2806069044689522,0.5680527158275628,0.4073039110908216,0.8676781694621811,0.057848057006578565,0.7937644415919959,0.29824714811382236,0.7857660224641668,0.7517904917078817,0.6982918467132284,0.45549616900401346,0.5061719692398093,0.12862249446774884,0.44346461322622577,1.073813102564456,0.5193337192516605,0.17773620536851006,0.22860799389739847,0.45509890940631587
26,1.2002392223379508,0.9878173895213982,0.8889879828510906,0.922577491777473,1.3346406881122874,0.4873441105088404,0.39209197990976324,0.04669277356383407,0.8442582247299673,0.333149320840629,0.5382042455590683,0.39067582097660836,1.0704957027523494,0.12204071563250683,0.9695697695239107,0.5834726569594365,0.8108717200831493,1.1055511150682162,0.9880781355781099,0.5383592988059427,0.32365900610122406,0.0636717417078975,0.3278287654864629,1.405844528825338,0.84095857778184,0.4092571254035898,0.20085247275119675,0.4931172244260553
27,0.749457693792478,0.5025522342129511,0.5434673924763687,0.39806660307974656,0.9072839185163583,0.28888944870245437,0.12956624066865802,0.10838451524757335,0.3629731860004051,0.20644151700135294,0.3767303519330832,0.19541166265243953,0.419935503875583,0.12869525410021052,0.6063684992525203,0.20672101348765526,0.5875067790845241,0.47965387933297027,0.481474425448882,0.3695995017250649,0.36090654930103344,0.12539439529541369,0.21911527322987032,0.650339016960786,0.3079809215377371,0.025179383665487887,0.19055064645761957,0.3020804388398563
28,0.4386040799163524,0.29372884799506827,0.28575940055136534,0.24325682467562307,0.5884214135401246,0.15113238300747378,0.012738920074948923,0.10561947696517672,0.1671939612774681,0.16631720063157662,0.2225032275431608,0.09431001801084593,0.07403024133955018,0.15311270443494837,0.39578137592872503,0.09331402330591673,0.36246074673880724,0.24481041451795066,0.2268002266181279,0.21064899046089983,0.15556228255648907,0.11509555059209269,0.1383717085505879,0.2628306010943587,0.19223713063764675,0.017898445930163504,0.13672074172018386,0.24705293738408426
29,0.4400763814924854,0.2825126033738945,0.25205652925327643,0.22348699941712707,0.595145914607835,0.1627791356795759,0.030317418834656593,0.10020455145772249,0.16793787811021751,0.14121370152982057,0.22431477965967794,0.09772285868895611,0.07731694358790069,0.1557969915905251,0.4034589868314906,0.08760595535572417,0.3608933722499165,0.25730199473932736,0.209788397467129,0.23164340590331886,0.11295401329025637,0.1899309717810797,0.15572432401759861,0.263257575340166,0.11816060520978146,0.011352382849161824,0.08186800057070595,0.2569943981255228
30,0.45921555772958134,0.26511934717901325,0.23168201518666737,0.23506301348193112,0.5968735365144334,0.1785794632986627,0.04047448137699307,0.09428587844978825,0.16871265612353997,0.1267893986971669,0.2204296946513137,0.08302342188309732,0.08534491934552879,0.14100300823736286,0.4073423540066234,0.09042480205925879,0.38402356318566166,0.2984961489452139,0.17353955271249494,0.25113683631174444,0.10891998899913719,0.22024446006389042,0.15002958463151006,0.2966701989455815,0.1211325414915569,0.018566906950478072,0.08259408235253354,0.25344810044067473
